tag,arm,N,seed,run_kind,alpha_case,alpha,energy_J,energy_kWh,saving_vs_ND_PW,energy_per_block_J
primary,ND-PC-NOLP,100,676253669661655881,derived,LP25,0.25,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC-NOLP,100,676253669661655881,derived,LP50,0.5,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,4902971022134724746,physical,LP0,0.0,3510000000.0,975.0,0.0,292500000.0
primary,ND-PW,100,4902971022134724746,physical,LP10,0.1,3510000000.0,975.0,0.0,292500000.0
primary,ND-PW,100,4902971022134724746,physical,LP25,0.25,3510000000.0,975.0,0.0,292500000.0
primary,ND-PW,100,4902971022134724746,physical,LP50,0.5,3510000000.0,975.0,0.0,292500000.0
primary,ND-PW-OFFSET,100,4902971022134724746,physical,LP0,0.0,3510000000.0,975.0,0.0,292500000.0
primary,ND-PW-OFFSET,100,4902971022134724746,physical,LP10,0.1,3510000000.0,975.0,0.0,292500000.0
primary,ND-PW-OFFSET,100,4902971022134724746,physical,LP25,0.25,3510000000.0,975.0,0.0,292500000.0
primary,ND-PW-OFFSET,100,4902971022134724746,physical,LP50,0.5,3510000000.0,975.0,0.0,292500000.0
primary,ND-PC,100,4902971022134724746,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,292499999.7275881
primary,ND-PC,100,4902971022134724746,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,292499999.75482935
primary,ND-PC,100,4902971022134724746,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,292499999.7956911
primary,ND-PC,100,4902971022134724746,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,292499999.8637941
primary,ND-PC-NOLP,100,4902971022134724746,derived,LP0,0.0,3510000000.0,975.0,0.0,292500000.0
primary,ND-PC-NOLP,100,4902971022134724746,derived,LP10,0.1,3510000000.0,975.0,0.0,292500000.0
primary,ND-PC-NOLP,100,4902971022134724746,derived,LP25,0.25,3510000000.0,975.0,0.0,292500000.0
primary,ND-PC-NOLP,100,4902971022134724746,derived,LP50,0.5,3510000000.0,975.0,0.0,292500000.0
primary,ND-PW,100,7985863793510020389,physical,LP0,0.0,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW,100,7985863793510020389,physical,LP10,0.1,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW,100,7985863793510020389,physical,LP25,0.25,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW,100,7985863793510020389,physical,LP50,0.5,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW-OFFSET,100,7985863793510020389,physical,LP0,0.0,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW-OFFSET,100,7985863793510020389,physical,LP10,0.1,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW-OFFSET,100,7985863793510020389,physical,LP25,0.25,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW-OFFSET,100,7985863793510020389,physical,LP50,0.5,3510000000.0,975.0,0.0,219375000.0
primary,ND-PC,100,7985863793510020389,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,219374999.7956911
primary,ND-PC,100,7985863793510020389,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,219374999.816122
primary,ND-PC,100,7985863793510020389,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,219374999.84676832
primary,ND-PC,100,7985863793510020389,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,219374999.89784557
primary,ND-PC-NOLP,100,7985863793510020389,derived,LP0,0.0,3510000000.0,975.0,0.0,219375000.0
primary,ND-PC-NOLP,100,7985863793510020389,derived,LP10,0.1,3510000000.0,975.0,0.0,219375000.0
primary,ND-PC-NOLP,100,7985863793510020389,derived,LP25,0.25,3510000000.0,975.0,0.0,219375000.0
primary,ND-PC-NOLP,100,7985863793510020389,derived,LP50,0.5,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW,100,5259580605389323177,physical,LP0,0.0,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW,100,5259580605389323177,physical,LP10,0.1,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW,100,5259580605389323177,physical,LP25,0.25,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW,100,5259580605389323177,physical,LP50,0.5,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW-OFFSET,100,5259580605389323177,physical,LP0,0.0,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW-OFFSET,100,5259580605389323177,physical,LP10,0.1,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW-OFFSET,100,5259580605389323177,physical,LP25,0.25,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW-OFFSET,100,5259580605389323177,physical,LP50,0.5,3510000000.0,975.0,0.0,219375000.0
primary,ND-PC,100,5259580605389323177,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,219374999.7956911
primary,ND-PC,100,5259580605389323177,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,219374999.816122
primary,ND-PC,100,5259580605389323177,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,219374999.84676832
primary,ND-PC,100,5259580605389323177,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,219374999.89784557
primary,ND-PC-NOLP,100,5259580605389323177,derived,LP0,0.0,3510000000.0,975.0,0.0,219375000.0
primary,ND-PC-NOLP,100,5259580605389323177,derived,LP10,0.1,3510000000.0,975.0,0.0,219375000.0
primary,ND-PC-NOLP,100,5259580605389323177,derived,LP25,0.25,3510000000.0,975.0,0.0,219375000.0
primary,ND-PC-NOLP,100,5259580605389323177,derived,LP50,0.5,3510000000.0,975.0,0.0,219375000.0
primary,ND-PW,100,14894895525097951974,physical,LP0,0.0,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW,100,14894895525097951974,physical,LP10,0.1,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW,100,14894895525097951974,physical,LP25,0.25,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW,100,14894895525097951974,physical,LP50,0.5,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW-OFFSET,100,14894895525097951974,physical,LP0,0.0,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW-OFFSET,100,14894895525097951974,physical,LP10,0.1,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW-OFFSET,100,14894895525097951974,physical,LP25,0.25,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW-OFFSET,100,14894895525097951974,physical,LP50,0.5,3510000000.0,975.0,0.0,234000000.0
primary,ND-PC,100,14894895525097951974,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,233999999.78207052
primary,ND-PC,100,14894895525097951974,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,233999999.80386347
primary,ND-PC,100,14894895525097951974,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,233999999.8365529
primary,ND-PC,100,14894895525097951974,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,233999999.89103526
primary,ND-PC-NOLP,100,14894895525097951974,derived,LP0,0.0,3510000000.0,975.0,0.0,234000000.0
primary,ND-PC-NOLP,100,14894895525097951974,derived,LP10,0.1,3510000000.0,975.0,0.0,234000000.0
primary,ND-PC-NOLP,100,14894895525097951974,derived,LP25,0.25,3510000000.0,975.0,0.0,234000000.0
primary,ND-PC-NOLP,100,14894895525097951974,derived,LP50,0.5,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW,100,14255052758501613198,physical,LP0,0.0,3510000000.0,975.0,0.0,130000000.0
primary,ND-PW,100,14255052758501613198,physical,LP10,0.1,3510000000.0,975.0,0.0,130000000.0
primary,ND-PW,100,14255052758501613198,physical,LP25,0.25,3510000000.0,975.0,0.0,130000000.0
primary,ND-PW,100,14255052758501613198,physical,LP50,0.5,3510000000.0,975.0,0.0,130000000.0
primary,ND-PW-OFFSET,100,14255052758501613198,physical,LP0,0.0,3510000000.0,975.0,0.0,130000000.0
primary,ND-PW-OFFSET,100,14255052758501613198,physical,LP10,0.1,3510000000.0,975.0,0.0,130000000.0
primary,ND-PW-OFFSET,100,14255052758501613198,physical,LP25,0.25,3510000000.0,975.0,0.0,130000000.0
primary,ND-PW-OFFSET,100,14255052758501613198,physical,LP50,0.5,3510000000.0,975.0,0.0,130000000.0
primary,ND-PC,100,14255052758501613198,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,129999999.87892807
primary,ND-PC,100,14255052758501613198,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,129999999.89103526
primary,ND-PC,100,14255052758501613198,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,129999999.90919603
primary,ND-PC,100,14255052758501613198,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,129999999.93946403
primary,ND-PC-NOLP,100,14255052758501613198,derived,LP0,0.0,3510000000.0,975.0,0.0,130000000.0
primary,ND-PC-NOLP,100,14255052758501613198,derived,LP10,0.1,3510000000.0,975.0,0.0,130000000.0
primary,ND-PC-NOLP,100,14255052758501613198,derived,LP25,0.25,3510000000.0,975.0,0.0,130000000.0
primary,ND-PC-NOLP,100,14255052758501613198,derived,LP50,0.5,3510000000.0,975.0,0.0,130000000.0
primary,ND-PW,100,14970427933435388700,physical,LP0,0.0,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW,100,14970427933435388700,physical,LP10,0.1,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW,100,14970427933435388700,physical,LP25,0.25,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW,100,14970427933435388700,physical,LP50,0.5,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW-OFFSET,100,14970427933435388700,physical,LP0,0.0,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW-OFFSET,100,14970427933435388700,physical,LP10,0.1,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW-OFFSET,100,14970427933435388700,physical,LP25,0.25,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW-OFFSET,100,14970427933435388700,physical,LP50,0.5,3510000000.0,975.0,0.0,140400000.0
primary,ND-PC,100,14970427933435388700,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,140399999.8692423
primary,ND-PC,100,14970427933435388700,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,140399999.88231808
primary,ND-PC,100,14970427933435388700,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,140399999.90193173
primary,ND-PC,100,14970427933435388700,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,140399999.93462116
primary,ND-PC-NOLP,100,14970427933435388700,derived,LP0,0.0,3510000000.0,975.0,0.0,140400000.0
primary,ND-PC-NOLP,100,14970427933435388700,derived,LP10,0.1,3510000000.0,975.0,0.0,140400000.0
primary,ND-PC-NOLP,100,14970427933435388700,derived,LP25,0.25,3510000000.0,975.0,0.0,140400000.0
primary,ND-PC-NOLP,100,14970427933435388700,derived,LP50,0.5,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW,100,6530983822519173908,physical,LP0,0.0,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW,100,6530983822519173908,physical,LP10,0.1,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW,100,6530983822519173908,physical,LP25,0.25,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW,100,6530983822519173908,physical,LP50,0.5,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW-OFFSET,100,6530983822519173908,physical,LP0,0.0,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW-OFFSET,100,6530983822519173908,physical,LP10,0.1,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW-OFFSET,100,6530983822519173908,physical,LP25,0.25,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW-OFFSET,100,6530983822519173908,physical,LP50,0.5,3510000000.0,975.0,0.0,140400000.0
primary,ND-PC,100,6530983822519173908,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,140399999.8692423
primary,ND-PC,100,6530983822519173908,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,140399999.88231808
primary,ND-PC,100,6530983822519173908,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,140399999.90193173
primary,ND-PC,100,6530983822519173908,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,140399999.93462116
primary,ND-PC-NOLP,100,6530983822519173908,derived,LP0,0.0,3510000000.0,975.0,0.0,140400000.0
primary,ND-PC-NOLP,100,6530983822519173908,derived,LP10,0.1,3510000000.0,975.0,0.0,140400000.0
primary,ND-PC-NOLP,100,6530983822519173908,derived,LP25,0.25,3510000000.0,975.0,0.0,140400000.0
primary,ND-PC-NOLP,100,6530983822519173908,derived,LP50,0.5,3510000000.0,975.0,0.0,140400000.0
primary,ND-PW,100,16478255227937338382,physical,LP0,0.0,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,16478255227937338382,physical,LP10,0.1,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,16478255227937338382,physical,LP25,0.25,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,16478255227937338382,physical,LP50,0.5,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW-OFFSET,100,16478255227937338382,physical,LP0,0.0,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW-OFFSET,100,16478255227937338382,physical,LP10,0.1,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW-OFFSET,100,16478255227937338382,physical,LP25,0.25,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW-OFFSET,100,16478255227937338382,physical,LP50,0.5,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC,100,16478255227937338382,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,194999999.8183921
primary,ND-PC,100,16478255227937338382,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,194999999.8365529
primary,ND-PC,100,16478255227937338382,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,194999999.86379406
primary,ND-PC,100,16478255227937338382,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,194999999.90919605
primary,ND-PC-NOLP,100,16478255227937338382,derived,LP0,0.0,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC-NOLP,100,16478255227937338382,derived,LP10,0.1,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC-NOLP,100,16478255227937338382,derived,LP25,0.25,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC-NOLP,100,16478255227937338382,derived,LP50,0.5,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,447822293856133746,physical,LP0,0.0,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW,100,447822293856133746,physical,LP10,0.1,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW,100,447822293856133746,physical,LP25,0.25,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW,100,447822293856133746,physical,LP50,0.5,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW-OFFSET,100,447822293856133746,physical,LP0,0.0,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW-OFFSET,100,447822293856133746,physical,LP10,0.1,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW-OFFSET,100,447822293856133746,physical,LP25,0.25,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW-OFFSET,100,447822293856133746,physical,LP50,0.5,3510000000.0,975.0,0.0,234000000.0
primary,ND-PC,100,447822293856133746,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,233999999.78207052
primary,ND-PC,100,447822293856133746,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,233999999.80386347
primary,ND-PC,100,447822293856133746,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,233999999.8365529
primary,ND-PC,100,447822293856133746,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,233999999.89103526
primary,ND-PC-NOLP,100,447822293856133746,derived,LP0,0.0,3510000000.0,975.0,0.0,234000000.0
primary,ND-PC-NOLP,100,447822293856133746,derived,LP10,0.1,3510000000.0,975.0,0.0,234000000.0
primary,ND-PC-NOLP,100,447822293856133746,derived,LP25,0.25,3510000000.0,975.0,0.0,234000000.0
primary,ND-PC-NOLP,100,447822293856133746,derived,LP50,0.5,3510000000.0,975.0,0.0,234000000.0
primary,ND-PW,100,9364596802063509215,physical,LP0,0.0,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,9364596802063509215,physical,LP10,0.1,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,9364596802063509215,physical,LP25,0.25,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,9364596802063509215,physical,LP50,0.5,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW-OFFSET,100,9364596802063509215,physical,LP0,0.0,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW-OFFSET,100,9364596802063509215,physical,LP10,0.1,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW-OFFSET,100,9364596802063509215,physical,LP25,0.25,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW-OFFSET,100,9364596802063509215,physical,LP50,0.5,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC,100,9364596802063509215,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,194999999.8183921
primary,ND-PC,100,9364596802063509215,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,194999999.8365529
primary,ND-PC,100,9364596802063509215,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,194999999.86379406
primary,ND-PC,100,9364596802063509215,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,194999999.90919605
primary,ND-PC-NOLP,100,9364596802063509215,derived,LP0,0.0,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC-NOLP,100,9364596802063509215,derived,LP10,0.1,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC-NOLP,100,9364596802063509215,derived,LP25,0.25,3510000000.0,975.0,0.0,195000000.0
primary,ND-PC-NOLP,100,9364596802063509215,derived,LP50,0.5,3510000000.0,975.0,0.0,195000000.0
primary,ND-PW,100,6483795830361016413,physical,LP0,0.0,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PW,100,6483795830361016413,physical,LP10,0.1,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PW,100,6483795830361016413,physical,LP25,0.25,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PW,100,6483795830361016413,physical,LP50,0.5,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PW-OFFSET,100,6483795830361016413,physical,LP0,0.0,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PW-OFFSET,100,6483795830361016413,physical,LP10,0.1,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PW-OFFSET,100,6483795830361016413,physical,LP25,0.25,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PW-OFFSET,100,6483795830361016413,physical,LP50,0.5,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PC,100,6483795830361016413,physical,LP0,0.0,3509999996.7310576,974.9999990919605,9.313225746154785e-10,250714285.48078984
primary,ND-PC,100,6483795830361016413,physical,LP10,0.1,3509999997.057952,974.9999991827644,8.381902949494702e-10,250714285.50413942
primary,ND-PC,100,6483795830361016413,physical,LP25,0.25,3509999997.548293,974.9999993189703,6.984920419839113e-10,250714285.5391638
primary,ND-PC,100,6483795830361016413,physical,LP50,0.5,3509999998.365529,974.9999995459802,4.656612873077393e-10,250714285.5975378
primary,ND-PC-NOLP,100,6483795830361016413,derived,LP0,0.0,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PC-NOLP,100,6483795830361016413,derived,LP10,0.1,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PC-NOLP,100,6483795830361016413,derived,LP25,0.25,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PC-NOLP,100,6483795830361016413,derived,LP50,0.5,3510000000.0,975.0,0.0,250714285.7142857
primary,ND-PW,100,13726057523507487050,physical,LP0,0.0,3510000000.0,975.0,0.0,159545454.54545453
primary,ND-PW,100,13726057523507487050,physical,LP10,0.1,3510000000.0,975.0,0.0,159545454.54545453
primary,ND-PW,100,13726057523507487050,physical,LP25,0.25,3510000000.0,975.0,0.0,159545454.54545453
