tag,arm,N,seed,k_active,duty_min,duty_max,duty_sd,jain_index,duty_max_min_ratio,transitions_total,active_episode_s,low_episode_s
primary,E50-PC80,100,5708610443790281403,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741114,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,5708610443790281403,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741111,1.835456111111111e-05,0.0
primary,E50-CONV100,100,4972874671198070758,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,4972874671198070758,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,4972874671198070758,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741126,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,4972874671198070758,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741124,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,4972874671198070758,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741120,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,4972874671198070758,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741118,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,4972874671198070758,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741122,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,4972874671198070758,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741120,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,4972874671198070758,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741116,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,4972874671198070758,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741111,1.835456111111111e-05,0.0
primary,E50-CONV100,100,15110839482730944980,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,15110839482730944980,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,15110839482730944980,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741128,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,15110839482730944980,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741126,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,15110839482730944980,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741124,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,15110839482730944980,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741126,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,15110839482730944980,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741124,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,15110839482730944980,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741124,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,15110839482730944980,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741122,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,15110839482730944980,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741122,1.835456111111111e-05,0.0
primary,E50-CONV100,100,8623653743411919337,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,8623653743411919337,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,8623653743411919337,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741124,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,8623653743411919337,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741122,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,8623653743411919337,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741122,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,8623653743411919337,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741120,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,8623653743411919337,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741122,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,8623653743411919337,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741116,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,8623653743411919337,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741111,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,8623653743411919337,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741111,1.835456111111111e-05,0.0
primary,E50-CONV100,100,1326031443968983885,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,1326031443968983885,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,1326031443968983885,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741126,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,1326031443968983885,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741122,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,1326031443968983885,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741124,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,1326031443968983885,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741124,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,1326031443968983885,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741122,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,1326031443968983885,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741118,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,1326031443968983885,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741109,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,1326031443968983885,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741100,1.835456111111111e-05,0.0
primary,E50-CONV100,100,8177548632312565564,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,8177548632312565564,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,8177548632312565564,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741126,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,8177548632312565564,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741124,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,8177548632312565564,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741122,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,8177548632312565564,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741120,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,8177548632312565564,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741122,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,8177548632312565564,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741120,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,8177548632312565564,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741116,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,8177548632312565564,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741111,1.835456111111111e-05,0.0
primary,E50-CONV100,100,11117893399474783980,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,11117893399474783980,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,11117893399474783980,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741122,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,11117893399474783980,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741118,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,11117893399474783980,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741118,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,11117893399474783980,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741116,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,11117893399474783980,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741116,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,11117893399474783980,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741116,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,11117893399474783980,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741109,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,11117893399474783980,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741106,1.835456111111111e-05,0.0
primary,E50-CONV100,100,10081885022360105039,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,10081885022360105039,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,10081885022360105039,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741126,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,10081885022360105039,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741122,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,10081885022360105039,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741122,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,10081885022360105039,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741118,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,10081885022360105039,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741120,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,10081885022360105039,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741120,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,10081885022360105039,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741111,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,10081885022360105039,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741109,1.835456111111111e-05,0.0
primary,E50-CONV100,100,4923552916831257795,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,4923552916831257795,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,4923552916831257795,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741128,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,4923552916831257795,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741126,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,4923552916831257795,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741126,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,4923552916831257795,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741124,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,4923552916831257795,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741120,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,4923552916831257795,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741116,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,4923552916831257795,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741108,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,4923552916831257795,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741109,1.835456111111111e-05,0.0
primary,E50-CONV100,100,6572291145813621428,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,6572291145813621428,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,6572291145813621428,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741128,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,6572291145813621428,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741128,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,6572291145813621428,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741126,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,6572291145813621428,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741126,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,6572291145813621428,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741122,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,6572291145813621428,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741120,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,6572291145813621428,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741118,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,6572291145813621428,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741120,1.835456111111111e-05,0.0
primary,E50-CONV100,100,17112478889879003015,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,17112478889879003015,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,17112478889879003015,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741128,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,17112478889879003015,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741126,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,17112478889879003015,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741126,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,17112478889879003015,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741126,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,17112478889879003015,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741120,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,17112478889879003015,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741118,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,17112478889879003015,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741109,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,17112478889879003015,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741106,1.835456111111111e-05,0.0
primary,E50-CONV100,100,9839921138141735050,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,9839921138141735050,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,9839921138141735050,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741124,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,9839921138141735050,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741124,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,9839921138141735050,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741122,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,9839921138141735050,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741120,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,9839921138141735050,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741124,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,9839921138141735050,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741122,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,9839921138141735050,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741118,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,9839921138141735050,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741116,1.835456111111111e-05,0.0
primary,E50-CONV100,100,76950829605806397,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,76950829605806397,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,76950829605806397,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741128,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,76950829605806397,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741124,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,76950829605806397,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741124,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,76950829605806397,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741120,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,76950829605806397,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741118,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,76950829605806397,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741118,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,76950829605806397,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741108,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,76950829605806397,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741109,1.835456111111111e-05,0.0
primary,E50-CONV100,100,4559695916379544378,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,4559695916379544378,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,4559695916379544378,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741128,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,4559695916379544378,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741126,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,4559695916379544378,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741124,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,4559695916379544378,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741124,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,4559695916379544378,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741122,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,4559695916379544378,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741120,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,4559695916379544378,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741116,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,4559695916379544378,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741109,1.835456111111111e-05,0.0
primary,E50-CONV100,100,18018684830827566070,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,18018684830827566070,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,18018684830827566070,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741128,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,18018684830827566070,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741126,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,18018684830827566070,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741124,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,18018684830827566070,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741124,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,18018684830827566070,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741122,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,18018684830827566070,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741120,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,18018684830827566070,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741118,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,18018684830827566070,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741114,1.835456111111111e-05,0.0
primary,E50-CONV100,100,11415035473929976970,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,11415035473929976970,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,11415035473929976970,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741118,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,11415035473929976970,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741118,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,11415035473929976970,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741111,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,11415035473929976970,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741109,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,11415035473929976970,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741109,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,11415035473929976970,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741109,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,11415035473929976970,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741106,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,11415035473929976970,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741100,1.835456111111111e-05,0.0
primary,E50-CONV100,100,5972818461147421061,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,100,5972818461147421061,100,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,100,5972818461147421061,10,0.09999999767169357,0.1,4.5625301874864615e-10,0.9999999999999958,1.0000000232830648,108964741126,1.8354561111111112e-06,1.6519105e-05
primary,E50-PC20,100,5972818461147421061,20,0.19999999534338714,0.2,9.125060374972923e-10,0.9999999999999958,1.0000000232830648,108964741122,3.6709122222222224e-06,1.468364888888889e-05
primary,E50-PC30,100,5972818461147421061,30,0.2999999930150807,0.3,1.3687590562459085e-09,1.0000000000000042,1.0000000232830648,108964741124,5.5063683333333334e-06,1.2848192777777778e-05
primary,E50-PC40,100,5972818461147421061,40,0.3999999906867743,0.4,1.8250120749945846e-09,0.9999999999999958,1.0000000232830648,108964741122,7.341824444444445e-06,1.1012736666666667e-05
primary,E50-PC50,100,5972818461147421061,50,0.4999999883584678,0.5,2.2812650937430355e-09,1.0,1.0000000232830648,108964741120,9.177280555555555e-06,9.177280555555555e-06
primary,E50-PC60,100,5972818461147421061,60,0.5999999860301614,0.6,2.737518112491817e-09,1.0000000000000042,1.0000000232830648,108964741118,1.1012736666666667e-05,7.341824444444445e-06
primary,E50-PC80,100,5972818461147421061,80,0.7999999813735486,0.8,3.650024149989169e-09,0.9999999999999958,1.0000000232830648,108964741116,1.468364888888889e-05,3.6709122222222224e-06
primary,E50-PC100,100,5972818461147421061,100,0.9999999767169356,1.0,4.562530187486071e-09,1.0,1.0000000232830648,108964741111,1.835456111111111e-05,0.0
