tag,arm,N,seed,k_active,rounds,accepted_blocks,C_total,U_exact,R_exact,rho_exact,t_active_miner_s,t_low_miner_s,F_low,epochs_completed,exhaustions,state_time_conservation_rel,work_identity_rel
primary,E50-MT100,500,8623653743411919337,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,8623653743411919337,50,5,4,116999994442798461267,116999994442798461267,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840134,13620592006700,0.0,0.0
primary,E50-PC20,500,8623653743411919337,100,7,6,233999988885596922613,233999988885596922613,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840132,27241184013200,0.0,0.0
primary,E50-PC30,500,8623653743411919337,150,7,6,350999983328395383981,350999983328395383981,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840131,40861776019650,0.0,0.0
primary,E50-PC40,500,8623653743411919337,200,9,8,467999977771193845390,467999977771193845390,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840130,54482368026000,0.0,0.0
primary,E50-PC50,500,8623653743411919337,250,9,8,584999972213992306638,584999972213992306638,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840131,68102960032750,0.0,0.0
primary,E50-PC60,500,8623653743411919337,300,13,12,701999966656790768210,701999966656790768210,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840129,81723552038700,0.0,0.0
primary,E50-PC80,500,8623653743411919337,400,14,13,935999955542387690946,935999955542387690946,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840129,108964736051600,0.0,0.0
primary,E50-PC100,500,8623653743411919337,500,16,15,1169999944427984613684,1169999944427984613684,0,0.0,4999999.762512755,0.23748724524066667,4.7497449048133335e-08,272411840129,136205920064500,0.0,0.0
primary,E50-CONV100,500,1326031443968983885,500,27,26,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411845000,272411845000,0.0,0.0
primary,E50-MT100,500,1326031443968983885,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,1326031443968983885,50,4,3,116999994442798461245,116999994442798461245,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840135,13620592006750,0.0,0.0
primary,E50-PC20,500,1326031443968983885,100,7,6,233999988885596922614,233999988885596922614,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840132,27241184013200,0.0,0.0
primary,E50-PC30,500,1326031443968983885,150,7,6,350999983328395383859,350999983328395383859,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840133,40861776019950,0.0,0.0
primary,E50-PC40,500,1326031443968983885,200,7,6,467999977771193845146,467999977771193845146,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840133,54482368026600,0.0,0.0
primary,E50-PC50,500,1326031443968983885,250,11,10,584999972213992306740,584999972213992306740,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840130,68102960032500,0.0,0.0
primary,E50-PC60,500,1326031443968983885,300,14,13,701999966656790768089,701999966656790768089,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840130,81723552039000,0.0,0.0
primary,E50-PC80,500,1326031443968983885,400,21,20,935999955542387691275,935999955542387691275,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840127,108964736050800,0.0,0.0
primary,E50-PC100,500,1326031443968983885,500,27,26,1169999944427984614908,1169999944427984614908,0,0.0,4999999.762512755,0.2374872452354359,4.749744904708718e-08,272411840123,136205920061500,0.0,0.0
primary,E50-CONV100,500,8177548632312565564,500,19,18,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411847500,272411847500,0.0,0.0
primary,E50-MT100,500,8177548632312565564,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,8177548632312565564,50,2,1,116999994442798461226,116999994442798461226,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,8177548632312565564,100,4,3,233999988885596922492,233999988885596922492,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840135,27241184013500,0.0,0.0
primary,E50-PC30,500,8177548632312565564,150,5,4,350999983328395383799,350999983328395383799,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840134,40861776020100,0.0,0.0
primary,E50-PC40,500,8177548632312565564,200,7,6,467999977771193845145,467999977771193845145,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840133,54482368026600,0.0,0.0
primary,E50-PC50,500,8177548632312565564,250,10,9,584999972213992306536,584999972213992306536,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840132,68102960033000,0.0,0.0
primary,E50-PC60,500,8177548632312565564,300,10,9,701999966656790767842,701999966656790767842,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840132,81723552039600,0.0,0.0
primary,E50-PC80,500,8177548632312565564,400,17,16,935999955542387690948,935999955542387690948,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840129,108964736051600,0.0,0.0
primary,E50-PC100,500,8177548632312565564,500,19,18,1169999944427984614092,1169999944427984614092,0,0.0,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,272411840127,136205920063500,0.0,0.0
primary,E50-CONV100,500,11117893399474783980,500,23,22,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411847000,272411847000,0.0,0.0
primary,E50-MT100,500,11117893399474783980,500,2,1,1170000000000000000000,2340000007386183112,1167659999992613816888,0.997999999993687,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,11117893399474783980,50,6,5,116999994442798461309,116999994442798461309,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840132,13620592006600,0.0,0.0
primary,E50-PC20,500,11117893399474783980,100,9,8,233999988885596922655,233999988885596922655,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840131,27241184013100,0.0,0.0
primary,E50-PC30,500,11117893399474783980,150,12,11,350999983328395383982,350999983328395383982,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840131,40861776019650,0.0,0.0
primary,E50-PC40,500,11117893399474783980,200,13,12,467999977771193845388,467999977771193845388,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840130,54482368026000,0.0,0.0
primary,E50-PC50,500,11117893399474783980,250,15,14,584999972213992306842,584999972213992306842,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840129,68102960032250,0.0,0.0
primary,E50-PC60,500,11117893399474783980,300,15,14,701999966656790768336,701999966656790768336,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840128,81723552038400,0.0,0.0
primary,E50-PC80,500,11117893399474783980,400,20,19,935999955542387691600,935999955542387691600,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840125,108964736050000,0.0,0.0
primary,E50-PC100,500,11117893399474783980,500,23,22,1169999944427984614500,1169999944427984614500,0,0.0,4999999.762512755,0.23748724523717948,4.7497449047435896e-08,272411840125,136205920062500,0.0,0.0
primary,E50-CONV100,500,10081885022360105039,500,23,22,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411846500,272411846500,0.0,0.0
primary,E50-MT100,500,10081885022360105039,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,10081885022360105039,50,3,2,116999994442798461265,116999994442798461265,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840134,13620592006700,0.0,0.0
primary,E50-PC20,500,10081885022360105039,100,6,5,233999988885596922615,233999988885596922615,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840132,27241184013200,0.0,0.0
primary,E50-PC30,500,10081885022360105039,150,8,7,350999983328395383858,350999983328395383858,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840133,40861776019950,0.0,0.0
primary,E50-PC40,500,10081885022360105039,200,11,10,467999977771193845314,467999977771193845314,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840131,54482368026200,0.0,0.0
primary,E50-PC50,500,10081885022360105039,250,12,11,584999972213992306638,584999972213992306638,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840131,68102960032750,0.0,0.0
primary,E50-PC60,500,10081885022360105039,300,13,12,701999966656790767963,701999966656790767963,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840131,81723552039300,0.0,0.0
primary,E50-PC80,500,10081885022360105039,400,19,18,935999955542387691273,935999955542387691273,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840127,108964736050800,0.0,0.0
primary,E50-PC100,500,10081885022360105039,500,23,22,1169999944427984614296,1169999944427984614296,0,0.0,4999999.762512755,0.2374872452380513,4.749744904761026e-08,272411840126,136205920063000,0.0,0.0
primary,E50-CONV100,500,4923552916831257795,500,18,17,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411849000,272411849000,0.0,0.0
primary,E50-MT100,500,4923552916831257795,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,4923552916831257795,50,1,0,116999994442798461225,116999994442798461225,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,4923552916831257795,100,2,1,233999988885596922451,233999988885596922451,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840136,27241184013600,0.0,0.0
primary,E50-PC30,500,4923552916831257795,150,2,1,350999983328395383738,350999983328395383738,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840135,40861776020250,0.0,0.0
primary,E50-PC40,500,4923552916831257795,200,4,3,467999977771193845064,467999977771193845064,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840134,54482368026800,0.0,0.0
primary,E50-PC50,500,4923552916831257795,250,6,5,584999972213992306434,584999972213992306434,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840133,68102960033250,0.0,0.0
primary,E50-PC60,500,4923552916831257795,300,9,8,701999966656790767843,701999966656790767843,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840132,81723552039600,0.0,0.0
primary,E50-PC80,500,4923552916831257795,400,16,15,935999955542387690944,935999955542387690944,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840129,108964736051600,0.0,0.0
primary,E50-PC100,500,4923552916831257795,500,18,17,1169999944427984613888,1169999944427984613888,0,0.0,4999999.762512755,0.23748724523979486,4.749744904795897e-08,272411840128,136205920064000,0.0,0.0
primary,E50-CONV100,500,6572291145813621428,500,8,7,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411851500,272411851500,0.0,0.0
primary,E50-MT100,500,6572291145813621428,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,6572291145813621428,50,1,0,116999994442798461225,116999994442798461225,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840136,13620592006800,0.0,0.0
primary,E50-PC20,500,6572291145813621428,100,2,1,233999988885596922491,233999988885596922491,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840135,27241184013500,0.0,0.0
primary,E50-PC30,500,6572291145813621428,150,2,1,350999983328395383737,350999983328395383737,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840135,40861776020250,0.0,0.0
primary,E50-PC40,500,6572291145813621428,200,2,1,467999977771193844983,467999977771193844983,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840135,54482368027000,0.0,0.0
primary,E50-PC50,500,6572291145813621428,250,4,3,584999972213992306332,584999972213992306332,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840134,68102960033500,0.0,0.0
primary,E50-PC60,500,6572291145813621428,300,6,5,701999966656790767720,701999966656790767720,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840133,81723552039900,0.0,0.0
primary,E50-PC80,500,6572291145813621428,400,7,6,935999955542387690295,935999955542387690295,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840133,108964736053200,0.0,0.0
primary,E50-PC100,500,6572291145813621428,500,8,7,1169999944427984613072,1169999944427984613072,0,0.0,4999999.762512755,0.23748724524328205,4.749744904865641e-08,272411840132,136205920066000,0.0,0.0
primary,E50-CONV100,500,17112478889879003015,500,22,21,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411848500,272411848500,0.0,0.0
primary,E50-MT100,500,17112478889879003015,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,17112478889879003015,50,2,1,116999994442798461245,116999994442798461245,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840135,13620592006750,0.0,0.0
primary,E50-PC20,500,17112478889879003015,100,3,2,233999988885596922532,233999988885596922532,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840134,27241184013400,0.0,0.0
primary,E50-PC30,500,17112478889879003015,150,4,3,350999983328395383798,350999983328395383798,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840134,40861776020100,0.0,0.0
primary,E50-PC40,500,17112478889879003015,200,4,3,467999977771193845065,467999977771193845065,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840134,54482368026800,0.0,0.0
primary,E50-PC50,500,17112478889879003015,250,8,7,584999972213992306536,584999972213992306536,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840132,68102960033000,0.0,0.0
primary,E50-PC60,500,17112478889879003015,300,9,8,701999966656790767965,701999966656790767965,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840131,81723552039300,0.0,0.0
primary,E50-PC80,500,17112478889879003015,400,14,13,935999955542387691271,935999955542387691271,0,0.0,3999999.8100102036,1000000.1899897961,0.20000003799795923,272411840127,108964736050800,0.0,0.0
primary,E50-PC100,500,17112478889879003015,500,22,21,1169999944427984614908,1169999944427984614908,0,0.0,4999999.762512755,0.2374872452354359,4.749744904708718e-08,272411840123,136205920061500,0.0,0.0
primary,E50-CONV100,500,9839921138141735050,500,13,12,1170000000000000000000,1170000000000000000000,0,0.0,5000000.0,0.0,0.0,272411850000,272411850000,0.0,0.0
primary,E50-MT100,500,9839921138141735050,500,1,0,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,5000000.0,0.0,0.0,544823706,272411853000,0.0,0.0
primary,E50-PC10,500,9839921138141735050,50,4,3,116999994442798461266,116999994442798461266,0,0.0,499999.97625127545,4500000.023748725,0.900000004749745,272411840134,13620592006700,0.0,0.0
primary,E50-PC20,500,9839921138141735050,100,5,4,233999988885596922574,233999988885596922574,0,0.0,999999.9525025509,4000000.047497449,0.8000000094994898,272411840133,27241184013300,0.0,0.0
primary,E50-PC30,500,9839921138141735050,150,5,4,350999983328395383860,350999983328395383860,0,0.0,1499999.9287538265,3500000.0712461737,0.7000000142492347,272411840133,40861776019950,0.0,0.0
primary,E50-PC40,500,9839921138141735050,200,6,5,467999977771193845227,467999977771193845227,0,0.0,1999999.9050051018,3000000.094994898,0.6000000189989796,272411840132,54482368026400,0.0,0.0
primary,E50-PC50,500,9839921138141735050,250,6,5,584999972213992306536,584999972213992306536,0,0.0,2499999.8812563773,2500000.1187436227,0.5000000237487245,272411840132,68102960033000,0.0,0.0
primary,E50-PC60,500,9839921138141735050,300,8,7,701999966656790767965,701999966656790767965,0,0.0,2999999.857507653,2000000.1424923472,0.40000002849846944,272411840131,81723552039300,0.0,0.0
