run_id,protocol,composition,N,seed_index,block_index,interval_s
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,160,429.5565019767673
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,161,90.32379197688715
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,162,115.76145320292562
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,163,326.0114876029256
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,164,965.4514708086499
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,165,757.3650483417441
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,166,6.1140560129861115
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,167,163.8508140557242
8YL_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,1,1,1825.9753321253374
8YL_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,1,2,618.7586959193632
8YL_H0_N300_P3_ENERGY_seed001,P3_ENERGY,H0,300,1,3,828.3906659562181
