tag,arm,N,seed,scope,O_mean,O_median,O_p95,O_max,M_ge2,M_ge3,m_max,mean_mult_reused
primary,XNR-PW-MT-OFFSET,100,4171531546602603804,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,4171531546602603804,subsweep,130031.80707070707,0.0,0.0,21369414.0,430509647.0,74915713.0,5.0,2.222420486201091
primary,XNR-PC,100,4171531546602603804,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,4171531546602603804,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,6773169848162830496,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,6773169848162830496,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,6773169848162830496,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,6773169848162830496,subsweep,120161.51555555552,0.0,0.0,21436966.0,434365750.0,70247519.0,4.0,2.1770253685977776
primary,XNR-PW-MT-ZERO,100,6773169848162830496,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,6773169848162830496,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,6773169848162830496,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,6773169848162830496,subsweep,120161.51555555555,0.0,0.0,21436966.0,434365750.0,70247519.0,4.0,2.177025368597777
primary,XNR-PC,100,6773169848162830496,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,6773169848162830496,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,13259265031399199819,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,13259265031399199819,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,13259265031399199819,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,13259265031399199819,subsweep,107942.1117171717,0.0,0.0,21471301.0,377360575.0,57719883.0,4.0,2.1896265581003003
primary,XNR-PW-MT-ZERO,100,13259265031399199819,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,13259265031399199819,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,13259265031399199819,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,13259265031399199819,subsweep,107942.11171717172,0.0,0.0,21471301.0,377360575.0,57719883.0,4.0,2.1896265581003
primary,XNR-PC,100,13259265031399199819,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,13259265031399199819,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,7383040523285475032,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,7383040523285475032,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,7383040523285475032,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,7383040523285475032,subsweep,107762.24888888888,0.0,0.0,21365595.0,377834626.0,77794253.0,3.0,2.2058949806257293
primary,XNR-PW-MT-ZERO,100,7383040523285475032,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,7383040523285475032,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,7383040523285475032,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,7383040523285475032,subsweep,107762.24888888889,0.0,0.0,21365595.0,377834626.0,77794253.0,3.0,2.20589498062573
primary,XNR-PC,100,7383040523285475032,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,7383040523285475032,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,8469065342115915783,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,8469065342115915783,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,8469065342115915783,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,8469065342115915783,subsweep,68361.8967676768,0.0,0.0,21344140.0,298201065.0,20095162.0,3.0,2.067387961877332
primary,XNR-PW-MT-ZERO,100,8469065342115915783,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,8469065342115915783,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,8469065342115915783,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,8469065342115915783,subsweep,68361.89676767676,0.0,0.0,21344140.0,298201065.0,20095162.0,3.0,2.0673879618773325
primary,XNR-PC,100,8469065342115915783,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,8469065342115915783,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,11167473384098259577,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,11167473384098259577,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,11167473384098259577,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,11167473384098259577,subsweep,110831.22565656569,0.0,0.0,20909485.0,339715778.0,69397094.0,5.0,2.268707148479869
primary,XNR-PW-MT-ZERO,100,11167473384098259577,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,11167473384098259577,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,11167473384098259577,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,11167473384098259577,subsweep,110831.22565656566,0.0,0.0,20909485.0,339715778.0,69397094.0,5.0,2.2687071484798684
primary,XNR-PC,100,11167473384098259577,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,11167473384098259577,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,3927382471087979842,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,3927382471087979842,subsweep,119406.92383838384,0.0,0.0,21413566.0,447319583.0,51367543.0,4.0,2.1453936144798744
primary,XNR-PW-MT-ZERO,100,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,3927382471087979842,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,3927382471087979842,subsweep,119406.92383838384,0.0,0.0,21413566.0,447319583.0,51367543.0,4.0,2.145393614479874
primary,XNR-PC,100,3927382471087979842,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,3927382471087979842,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,12250540210932396121,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,12250540210932396121,subsweep,106043.50585858588,0.0,0.0,21242366.0,416963112.0,53976121.0,3.0,2.1294505903438288
primary,XNR-PW-MT-ZERO,100,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,12250540210932396121,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,12250540210932396121,subsweep,106043.50585858586,0.0,0.0,21242366.0,416963112.0,53976121.0,3.0,2.1294505903438288
primary,XNR-PC,100,12250540210932396121,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,12250540210932396121,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,12687317089305426264,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,12687317089305426264,subsweep,105182.4581818182,0.0,0.0,21149765.0,437119044.0,41767062.0,3.0,2.0955507717481194
primary,XNR-PW-MT-ZERO,100,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,12687317089305426264,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,12687317089305426264,subsweep,105182.45818181818,0.0,0.0,21149765.0,437119044.0,41767062.0,3.0,2.095550771748119
primary,XNR-PC,100,12687317089305426264,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,12687317089305426264,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,3068354826123602611,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,3068354826123602611,subsweep,118499.5876767677,0.0,0.0,20920810.0,378540169.0,82601573.0,4.0,2.2559256029708172
primary,XNR-PW-MT-ZERO,100,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,3068354826123602611,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,3068354826123602611,subsweep,118499.58767676768,0.0,0.0,20920810.0,378540169.0,82601573.0,4.0,2.2559256029708172
primary,XNR-PC,100,3068354826123602611,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,3068354826123602611,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,6452565723836495873,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,6452565723836495873,subsweep,78610.38606060608,0.0,0.0,21109446.0,348705235.0,20208088.0,3.0,2.05795177694995
primary,XNR-PW-MT-ZERO,100,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,6452565723836495873,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,6452565723836495873,subsweep,78610.38606060606,0.0,0.0,21109446.0,348705235.0,20208088.0,3.0,2.0579517769499502
primary,XNR-PC,100,6452565723836495873,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,6452565723836495873,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,12576523555926126553,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,12576523555926126553,subsweep,107721.21070707076,0.0,0.0,21427873.0,375864487.0,54306413.0,5.0,2.186988232277449
primary,XNR-PW-MT-ZERO,100,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,12576523555926126553,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,12576523555926126553,subsweep,107721.21070707071,0.0,0.0,21427873.0,375864487.0,54306413.0,5.0,2.1869882322774483
primary,XNR-PC,100,12576523555926126553,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,12576523555926126553,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,100,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-ZERO,100,7616672725889129548,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-CONV-OFFSET,100,7616672725889129548,subsweep,97512.26808080808,0.0,0.0,21390961.0,332201755.0,58532772.0,4.0,2.2097287174175224
primary,XNR-PW-MT-ZERO,100,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-ZERO,100,7616672725889129548,subsweep,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0
primary,XNR-PW-MT-OFFSET,100,7616672725889129548,subsweep,97512.26808080808,0.0,0.0,21390961.0,332201755.0,58532772.0,4.0,2.2097287174175224
primary,XNR-PC,100,7616672725889129548,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,100,7616672725889129548,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,18231826143518580289,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,18231826143518580289,subsweep,35729.922160804024,0.0,0.0,10682082.0,459135335.0,104595953.0,5.0,2.258718534481777
primary,XNR-PW-MT-ZERO,200,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,18231826143518580289,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,18231826143518580289,subsweep,35729.92216080402,0.0,0.0,10682082.0,459135335.0,104595953.0,5.0,2.2587185344817775
primary,XNR-PC,200,18231826143518580289,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,18231826143518580289,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,8906286495562900921,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,8906286495562900921,subsweep,26109.31623115577,0.0,0.0,10692661.0,382123628.0,61530831.0,4.0,2.1735761076779054
primary,XNR-PW-MT-ZERO,200,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,8906286495562900921,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,8906286495562900921,subsweep,26109.31623115578,0.0,0.0,10692661.0,382123628.0,61530831.0,4.0,2.173576107677906
primary,XNR-PC,200,8906286495562900921,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,8906286495562900921,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,8770642015975544875,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,8770642015975544875,subsweep,28347.673668341708,0.0,0.0,10660276.0,429354210.0,46275628.0,5.0,2.137246768815892
primary,XNR-PW-MT-ZERO,200,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,8770642015975544875,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,8770642015975544875,subsweep,28347.673668341708,0.0,0.0,10660276.0,429354210.0,46275628.0,5.0,2.137246768815892
primary,XNR-PC,200,8770642015975544875,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,8770642015975544875,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,9576473659758073777,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,9576473659758073777,subsweep,26531.34281407035,0.0,0.0,10717962.0,363502480.0,65076984.0,5.0,2.2102542656655326
primary,XNR-PW-MT-ZERO,200,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,9576473659758073777,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,9576473659758073777,subsweep,26531.34281407035,0.0,0.0,10717962.0,363502480.0,65076984.0,5.0,2.2102542656655326
primary,XNR-PC,200,9576473659758073777,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,9576473659758073777,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,16363268894485278985,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,16363268894485278985,subsweep,21252.18432160804,0.0,0.0,10729928.0,334193831.0,39738531.0,4.0,2.1281323951189277
