tag,arm,N,seed,scope,C_nonce,U_nonce,R_nonce,rho_nonce,M_ge2,m_max,O_mean,O_median,O_max
primary,XNR-PC,200,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,200,12576523555926126553,NR-global-run,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,200,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,200,12576523555926126553,NR-global-run,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,200,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,200,12576523555926126553,NR-global-run,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,200,12576523555926126553,NR-template-epoch,858993459200,4294967296,854698491904,0.995,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,200,12576523555926126553,NR-global-run,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,200,12576523555926126553,NR-template-epoch,858993459200,4294967296,854698491904,0.995,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,200,12576523555926126553,NR-global-run,467999988667667187472,4294967296,467999988663372220176,0.9999999999908227,0,1,0.0,0.0,0
primary,XNR-PC,200,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,200,7616672725889129548,NR-global-run,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,200,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,200,7616672725889129548,NR-global-run,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,200,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,200,7616672725889129548,NR-global-run,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,200,7616672725889129548,NR-template-epoch,858993459200,4294967296,854698491904,0.995,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,200,7616672725889129548,NR-global-run,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,200,7616672725889129548,NR-template-epoch,858993459200,4294967296,854698491904,0.995,4294967296,200,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,200,7616672725889129548,NR-global-run,467999988667667187160,4294967296,467999988663372219864,0.9999999999908227,0,1,0.0,0.0,0
primary,XNR-PC,200,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,18231826143518580289,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,18231826143518580289,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,18231826143518580289,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,18231826143518580289,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,18231826143518580289,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,18231826143518580289,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,18231826143518580289,NR-global-run,701999983001500780480,4294967296,701999982997205813184,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,8906286495562900921,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,8906286495562900921,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,8906286495562900921,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,8906286495562900921,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,8906286495562900921,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,8906286495562900921,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,8906286495562900921,NR-global-run,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,8770642015975544875,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,8770642015975544875,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,8770642015975544875,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,8770642015975544875,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,8770642015975544875,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,8770642015975544875,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,8770642015975544875,NR-global-run,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,9576473659758073777,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,9576473659758073777,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,9576473659758073777,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,9576473659758073777,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,9576473659758073777,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,9576473659758073777,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,9576473659758073777,NR-global-run,701999983001500780792,4294967296,701999982997205813496,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,16363268894485278985,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,16363268894485278985,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,16363268894485278985,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,16363268894485278985,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,16363268894485278985,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,16363268894485278985,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,16363268894485278985,NR-global-run,701999983001500780376,4294967296,701999982997205813080,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,16585534704111605887,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,16585534704111605887,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,16585534704111605887,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,16585534704111605887,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,16585534704111605887,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,16585534704111605887,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,16585534704111605887,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,14790319751179523344,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,14790319751179523344,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,14790319751179523344,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,14790319751179523344,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,14790319751179523344,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,14790319751179523344,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,14790319751179523344,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,15311360825920276038,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,15311360825920276038,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,15311360825920276038,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,15311360825920276038,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,15311360825920276038,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,15311360825920276038,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,15311360825920276038,NR-global-run,701999983001500780688,4294967296,701999982997205813392,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,10419287363523441034,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,10419287363523441034,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,10419287363523441034,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,10419287363523441034,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,300,10419287363523441034,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,300,10419287363523441034,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,10419287363523441034,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,300,10419287363523441034,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,300,10419287363523441034,NR-global-run,701999983001500780480,4294967296,701999982997205813184,0.9999999999938818,0,1,0.0,0.0,0
primary,XNR-PC,300,10419287363523441034,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,300,9964858435511495645,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,300,9964858435511495645,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,300,9964858435511495645,NR-global-run,702000000000000000000,4294967296,701999999995705032704,0.9999999999938818,4294967296,300,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,300,9964858435511495645,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
